a_blocks	b_blocks	shared_blocks	ncases_A	ncontrols_A	ncases_B	ncontrols_B	tag_A	tag_B	seed
s200-m25	s200-m25	s200-m15	500	10000	500	10000	171	172	11686
s200-m25	s200-m25	s200-m15	500	10000	500	10000	173	174	11687
s200-m25	s200-m25	s200-m15	500	10000	500	10000	175	176	11688
s200-m25	s200-m25	s200-m15	500	10000	500	10000	177	178	11689
s200-m25	s200-m25	s200-m15	500	10000	500	10000	179	180	11690
s200-m25	s200-m25	s200-m15	500	10000	500	10000	181	182	11691
s200-m25	s200-m25	s200-m15	500	10000	500	10000	183	184	11692
s200-m25	s200-m25	s200-m15	500	10000	500	10000	185	186	11693
s200-m25	s200-m25	s200-m15	500	10000	500	10000	187	188	11694
s200-m25	s200-m25	s200-m15	500	10000	500	10000	189	190	11695
s200-m25	s200-m25	s200-m15	500	10000	500	10000	191	192	11696
s200-m25	s200-m25	s200-m15	500	10000	500	10000	193	194	11697
s200-m25	s200-m25	s200-m15	500	10000	500	10000	195	196	11698
s200-m25	s200-m25	s200-m15	500	10000	500	10000	197	198	11699
s200-m25	s200-m25	s200-m15	500	10000	500	10000	199	200	11700
s200-m25	s200-m25	s200-m15	500	10000	500	10000	201	202	11701
s200-m25	s200-m25	s200-m15	500	10000	500	10000	203	204	11702
s200-m25	s200-m25	s200-m15	500	10000	500	10000	205	206	11703
s200-m25	s200-m25	s200-m15	500	10000	500	10000	207	208	11704
s200-m25	s200-m25	s200-m15	500	10000	500	10000	209	210	11705
s200-m25	s200-m25	s200-m15	500	10000	500	10000	211	212	11706
s200-m25	s200-m25	s200-m15	500	10000	500	10000	213	214	11707
s200-m25	s200-m25	s200-m15	500	10000	500	10000	215	216	11708
s200-m25	s200-m25	s200-m15	500	10000	500	10000	217	218	11709
s200-m25	s200-m25	s200-m15	500	10000	500	10000	219	220	11710
s200-m25	s200-m25	s200-m15	500	10000	500	10000	221	222	11711
s200-m25	s200-m25	s200-m15	500	10000	500	10000	223	224	11712
s200-m25	s200-m25	s200-m15	500	10000	500	10000	225	226	11713
s200-m25	s200-m25	s200-m15	500	10000	500	10000	227	228	11714
s200-m25	s200-m25	s200-m15	500	10000	500	10000	229	230	11715
s200-m25	s200-m25	s200-m15	500	10000	500	10000	231	232	11716
s200-m25	s200-m25	s200-m15	500	10000	500	10000	233	234	11717
s200-m25	s200-m25	s200-m15	500	10000	500	10000	235	236	11718
s200-m25	s200-m25	s200-m15	500	10000	500	10000	237	238	11719
s200-m25	s200-m25	s200-m15	500	10000	500	10000	239	240	11720
s200-m25	s200-m25	s200-m15	500	10000	500	10000	241	242	11721
s200-m25	s200-m25	s200-m15	500	10000	500	10000	243	244	11722
s200-m25	s200-m25	s200-m15	500	10000	500	10000	245	246	11723
s200-m25	s200-m25	s200-m15	500	10000	500	10000	247	248	11724
s200-m25	s200-m25	s200-m15	500	10000	500	10000	249	250	11725
s200-m25	s200-m25	s200-m15	500	10000	500	10000	251	252	11726
s200-m25	s200-m25	s200-m15	500	10000	500	10000	253	254	11727
s200-m25	s200-m25	s200-m15	500	10000	500	10000	255	256	11728
s200-m25	s200-m25	s200-m15	500	10000	500	10000	257	258	11729
s200-m25	s200-m25	s200-m15	500	10000	500	10000	259	260	11730
s200-m25	s200-m25	s200-m15	500	10000	500	10000	261	262	11731
s200-m25	s200-m25	s200-m15	500	10000	500	10000	263	264	11732
s200-m25	s200-m25	s200-m15	500	10000	500	10000	265	266	11733
s200-m25	s200-m25	s200-m15	500	10000	500	10000	267	268	11734
s200-m25	s200-m25	s200-m15	500	10000	500	10000	269	270	11735
s200-m25	s200-m25	s200-m15	500	10000	500	10000	271	272	11736
s200-m25	s200-m25	s200-m15	500	10000	500	10000	273	274	11737
s200-m25	s200-m25	s200-m15	500	10000	500	10000	275	276	11738
s200-m25	s200-m25	s200-m15	500	10000	500	10000	277	278	11739
s200-m25	s200-m25	s200-m15	500	10000	500	10000	279	280	11740
s200-m25	s200-m25	s200-m15	500	10000	500	10000	281	282	11741
s200-m25	s200-m25	s200-m15	500	10000	500	10000	283	284	11742
s200-m25	s200-m25	s200-m15	500	10000	500	10000	285	286	11743
s200-m25	s200-m25	s200-m15	500	10000	500	10000	287	288	11744
s200-m25	s200-m25	s200-m15	500	10000	500	10000	289	290	11745
s200-m25	s200-m25	s200-m15	500	10000	500	10000	291	292	11746
s200-m25	s200-m25	s200-m15	500	10000	500	10000	293	294	11747
s200-m25	s200-m25	s200-m15	500	10000	500	10000	295	296	11748
s200-m25	s200-m25	s200-m15	500	10000	500	10000	297	298	11749
s200-m25	s200-m25	s200-m15	500	10000	500	10000	299	300	11750
s200-m25	s200-m25	s200-m15	500	10000	500	10000	301	302	11751
s200-m25	s200-m25	s200-m15	500	10000	500	10000	303	304	11752
s200-m25	s200-m25	s200-m15	500	10000	500	10000	305	306	11753
s200-m25	s200-m25	s200-m15	500	10000	500	10000	307	308	11754
s200-m25	s200-m25	s200-m15	500	10000	500	10000	309	310	11755
s200-m25	s200-m25	s200-m15	500	10000	500	10000	311	312	11756
s200-m25	s200-m25	s200-m15	500	10000	500	10000	313	314	11757
s200-m25	s200-m25	s200-m15	500	10000	500	10000	315	316	11758
s200-m25	s200-m25	s200-m15	500	10000	500	10000	317	318	11759
s200-m25	s200-m25	s200-m15	500	10000	500	10000	319	320	11760
s200-m25	s200-m25	s200-m15	500	10000	500	10000	321	322	11761
s200-m25	s200-m25	s200-m15	500	10000	500	10000	323	324	11762
s200-m25	s200-m25	s200-m15	500	10000	500	10000	325	326	11763
s200-m25	s200-m25	s200-m15	500	10000	500	10000	327	328	11764
s200-m25	s200-m25	s200-m15	500	10000	500	10000	329	330	11765
s200-m25	s200-m25	s200-m15	500	10000	500	10000	331	332	11766
s200-m25	s200-m25	s200-m15	500	10000	500	10000	333	334	11767
s200-m25	s200-m25	s200-m15	500	10000	500	10000	335	336	11768
s200-m25	s200-m25	s200-m15	500	10000	500	10000	337	338	11769
s200-m25	s200-m25	s200-m15	500	10000	500	10000	339	340	11770
s200-m25	s200-m25	s200-m15	500	10000	500	10000	341	342	11771
s200-m25	s200-m25	s200-m15	500	10000	500	10000	343	344	11772
s200-m25	s200-m25	s200-m15	500	10000	500	10000	345	346	11773
s200-m25	s200-m25	s200-m15	500	10000	500	10000	347	348	11774
s200-m25	s200-m25	s200-m15	500	10000	500	10000	349	350	11775
s200-m25	s200-m25	s200-m15	500	10000	500	10000	351	352	11776
s200-m25	s200-m25	s200-m15	500	10000	500	10000	353	354	11777
s200-m25	s200-m25	s200-m15	500	10000	500	10000	355	356	11778
s200-m25	s200-m25	s200-m15	500	10000	500	10000	357	358	11779
s200-m25	s200-m25	s200-m15	500	10000	500	10000	359	360	11780
s200-m25	s200-m25	s200-m15	500	10000	500	10000	361	362	11781
s200-m25	s200-m25	s200-m15	500	10000	500	10000	363	364	11782
s200-m25	s200-m25	s200-m15	500	10000	500	10000	365	366	11783
s200-m25	s200-m25	s200-m15	500	10000	500	10000	367	368	11784
s200-m25	s200-m25	s200-m15	500	10000	500	10000	369	370	11785
s200-m25	s200-m25	s200-m15	500	10000	500	10000	371	372	11786
s200-m25	s200-m25	s200-m15	500	10000	500	10000	373	374	11787
s200-m25	s200-m25	s200-m15	500	10000	500	10000	375	376	11788
s200-m25	s200-m25	s200-m15	500	10000	500	10000	377	378	11789
s200-m25	s200-m25	s200-m15	500	10000	500	10000	379	380	11790
s200-m25	s200-m25	s200-m15	500	10000	500	10000	381	382	11791
s200-m25	s200-m25	s200-m15	500	10000	500	10000	383	384	11792
s200-m25	s200-m25	s200-m15	500	10000	500	10000	385	386	11793
s200-m25	s200-m25	s200-m15	500	10000	500	10000	387	388	11794
s200-m25	s200-m25	s200-m15	500	10000	500	10000	389	390	11795
s200-m25	s200-m25	s200-m15	500	10000	500	10000	391	392	11796
s200-m25	s200-m25	s200-m15	500	10000	500	10000	393	394	11797
s200-m25	s200-m25	s200-m15	500	10000	500	10000	395	396	11798
s200-m25	s200-m25	s200-m15	500	10000	500	10000	397	398	11799
s200-m25	s200-m25	s200-m15	500	10000	500	10000	399	400	11800
s200-m25	s200-m25	s200-m25	500	10000	500	10000	1	2	12001
s200-m25	s200-m25	s200-m25	500	10000	500	10000	3	4	12002
s200-m25	s200-m25	s200-m25	500	10000	500	10000	5	6	12003
s200-m25	s200-m25	s200-m25	500	10000	500	10000	7	8	12004
s200-m25	s200-m25	s200-m25	500	10000	500	10000	9	10	12005
s200-m25	s200-m25	s200-m25	500	10000	500	10000	11	12	12006
s200-m25	s200-m25	s200-m25	500	10000	500	10000	13	14	12007
s200-m25	s200-m25	s200-m25	500	10000	500	10000	15	16	12008
s200-m25	s200-m25	s200-m25	500	10000	500	10000	17	18	12009
s200-m25	s200-m25	s200-m25	500	10000	500	10000	19	20	12010
s200-m25	s200-m25	s200-m25	500	10000	500	10000	21	22	12011
s200-m25	s200-m25	s200-m25	500	10000	500	10000	23	24	12012
s200-m25	s200-m25	s200-m25	500	10000	500	10000	25	26	12013
s200-m25	s200-m25	s200-m25	500	10000	500	10000	27	28	12014
s200-m25	s200-m25	s200-m25	500	10000	500	10000	29	30	12015
s200-m25	s200-m25	s200-m25	500	10000	500	10000	31	32	12016
s200-m25	s200-m25	s200-m25	500	10000	500	10000	33	34	12017
s200-m25	s200-m25	s200-m25	500	10000	500	10000	35	36	12018
s200-m25	s200-m25	s200-m25	500	10000	500	10000	37	38	12019
s200-m25	s200-m25	s200-m25	500	10000	500	10000	39	40	12020
s200-m25	s200-m25	s200-m25	500	10000	500	10000	41	42	12021
s200-m25	s200-m25	s200-m25	500	10000	500	10000	43	44	12022
s200-m25	s200-m25	s200-m25	500	10000	500	10000	45	46	12023
s200-m25	s200-m25	s200-m25	500	10000	500	10000	47	48	12024
s200-m25	s200-m25	s200-m25	500	10000	500	10000	49	50	12025
s200-m25	s200-m25	s200-m25	500	10000	500	10000	51	52	12026
s200-m25	s200-m25	s200-m25	500	10000	500	10000	53	54	12027
s200-m25	s200-m25	s200-m25	500	10000	500	10000	55	56	12028
s200-m25	s200-m25	s200-m25	500	10000	500	10000	57	58	12029
s200-m25	s200-m25	s200-m25	500	10000	500	10000	59	60	12030
s200-m25	s200-m25	s200-m25	500	10000	500	10000	61	62	12031
s200-m25	s200-m25	s200-m25	500	10000	500	10000	63	64	12032
s200-m25	s200-m25	s200-m25	500	10000	500	10000	65	66	12033
s200-m25	s200-m25	s200-m25	500	10000	500	10000	67	68	12034
s200-m25	s200-m25	s200-m25	500	10000	500	10000	69	70	12035
s200-m25	s200-m25	s200-m25	500	10000	500	10000	71	72	12036
s200-m25	s200-m25	s200-m25	500	10000	500	10000	73	74	12037
s200-m25	s200-m25	s200-m25	500	10000	500	10000	75	76	12038
s200-m25	s200-m25	s200-m25	500	10000	500	10000	77	78	12039
s200-m25	s200-m25	s200-m25	500	10000	500	10000	79	80	12040
s200-m25	s200-m25	s200-m25	500	10000	500	10000	81	82	12041
s200-m25	s200-m25	s200-m25	500	10000	500	10000	83	84	12042
s200-m25	s200-m25	s200-m25	500	10000	500	10000	85	86	12043
s200-m25	s200-m25	s200-m25	500	10000	500	10000	87	88	12044
s200-m25	s200-m25	s200-m25	500	10000	500	10000	89	90	12045
s200-m25	s200-m25	s200-m25	500	10000	500	10000	91	92	12046
s200-m25	s200-m25	s200-m25	500	10000	500	10000	93	94	12047
s200-m25	s200-m25	s200-m25	500	10000	500	10000	95	96	12048
s200-m25	s200-m25	s200-m25	500	10000	500	10000	97	98	12049
s200-m25	s200-m25	s200-m25	500	10000	500	10000	99	100	12050
s200-m25	s200-m25	s200-m25	500	10000	500	10000	101	102	12051
s200-m25	s200-m25	s200-m25	500	10000	500	10000	103	104	12052
s200-m25	s200-m25	s200-m25	500	10000	500	10000	105	106	12053
s200-m25	s200-m25	s200-m25	500	10000	500	10000	107	108	12054
s200-m25	s200-m25	s200-m25	500	10000	500	10000	109	110	12055
s200-m25	s200-m25	s200-m25	500	10000	500	10000	111	112	12056
s200-m25	s200-m25	s200-m25	500	10000	500	10000	113	114	12057
s200-m25	s200-m25	s200-m25	500	10000	500	10000	115	116	12058
s200-m25	s200-m25	s200-m25	500	10000	500	10000	117	118	12059
s200-m25	s200-m25	s200-m25	500	10000	500	10000	119	120	12060
s200-m25	s200-m25	s200-m25	500	10000	500	10000	121	122	12061
s200-m25	s200-m25	s200-m25	500	10000	500	10000	123	124	12062
s200-m25	s200-m25	s200-m25	500	10000	500	10000	125	126	12063
s200-m25	s200-m25	s200-m25	500	10000	500	10000	127	128	12064
s200-m25	s200-m25	s200-m25	500	10000	500	10000	129	130	12065
s200-m25	s200-m25	s200-m25	500	10000	500	10000	131	132	12066
s200-m25	s200-m25	s200-m25	500	10000	500	10000	133	134	12067
s200-m25	s200-m25	s200-m25	500	10000	500	10000	135	136	12068
s200-m25	s200-m25	s200-m25	500	10000	500	10000	137	138	12069
s200-m25	s200-m25	s200-m25	500	10000	500	10000	139	140	12070
s200-m25	s200-m25	s200-m25	500	10000	500	10000	141	142	12071
s200-m25	s200-m25	s200-m25	500	10000	500	10000	143	144	12072
s200-m25	s200-m25	s200-m25	500	10000	500	10000	145	146	12073
s200-m25	s200-m25	s200-m25	500	10000	500	10000	147	148	12074
s200-m25	s200-m25	s200-m25	500	10000	500	10000	149	150	12075
s200-m25	s200-m25	s200-m25	500	10000	500	10000	151	152	12076
s200-m25	s200-m25	s200-m25	500	10000	500	10000	153	154	12077
s200-m25	s200-m25	s200-m25	500	10000	500	10000	155	156	12078
s200-m25	s200-m25	s200-m25	500	10000	500	10000	157	158	12079
s200-m25	s200-m25	s200-m25	500	10000	500	10000	159	160	12080
s200-m25	s200-m25	s200-m25	500	10000	500	10000	161	162	12081
s200-m25	s200-m25	s200-m25	500	10000	500	10000	163	164	12082
s200-m25	s200-m25	s200-m25	500	10000	500	10000	165	166	12083
s200-m25	s200-m25	s200-m25	500	10000	500	10000	167	168	12084
s200-m25	s200-m25	s200-m25	500	10000	500	10000	169	170	12085
s200-m25	s200-m25	s200-m25	500	10000	500	10000	171	172	12086
s200-m25	s200-m25	s200-m25	500	10000	500	10000	173	174	12087
s200-m25	s200-m25	s200-m25	500	10000	500	10000	175	176	12088
s200-m25	s200-m25	s200-m25	500	10000	500	10000	177	178	12089
s200-m25	s200-m25	s200-m25	500	10000	500	10000	179	180	12090
s200-m25	s200-m25	s200-m25	500	10000	500	10000	181	182	12091
s200-m25	s200-m25	s200-m25	500	10000	500	10000	183	184	12092
s200-m25	s200-m25	s200-m25	500	10000	500	10000	185	186	12093
s200-m25	s200-m25	s200-m25	500	10000	500	10000	187	188	12094
s200-m25	s200-m25	s200-m25	500	10000	500	10000	189	190	12095
s200-m25	s200-m25	s200-m25	500	10000	500	10000	191	192	12096
s200-m25	s200-m25	s200-m25	500	10000	500	10000	193	194	12097
s200-m25	s200-m25	s200-m25	500	10000	500	10000	195	196	12098
s200-m25	s200-m25	s200-m25	500	10000	500	10000	197	198	12099
s200-m25	s200-m25	s200-m25	500	10000	500	10000	199	200	12100
s200-m25	s200-m25	s200-m25	500	10000	500	10000	201	202	12101
s200-m25	s200-m25	s200-m25	500	10000	500	10000	203	204	12102
s200-m25	s200-m25	s200-m25	500	10000	500	10000	205	206	12103
s200-m25	s200-m25	s200-m25	500	10000	500	10000	207	208	12104
s200-m25	s200-m25	s200-m25	500	10000	500	10000	209	210	12105
s200-m25	s200-m25	s200-m25	500	10000	500	10000	211	212	12106
s200-m25	s200-m25	s200-m25	500	10000	500	10000	213	214	12107
s200-m25	s200-m25	s200-m25	500	10000	500	10000	215	216	12108
s200-m25	s200-m25	s200-m25	500	10000	500	10000	217	218	12109
s200-m25	s200-m25	s200-m25	500	10000	500	10000	219	220	12110
s200-m25	s200-m25	s200-m25	500	10000	500	10000	221	222	12111
s200-m25	s200-m25	s200-m25	500	10000	500	10000	223	224	12112
s200-m25	s200-m25	s200-m25	500	10000	500	10000	225	226	12113
s200-m25	s200-m25	s200-m25	500	10000	500	10000	227	228	12114
s200-m25	s200-m25	s200-m25	500	10000	500	10000	229	230	12115
s200-m25	s200-m25	s200-m25	500	10000	500	10000	231	232	12116
s200-m25	s200-m25	s200-m25	500	10000	500	10000	233	234	12117
s200-m25	s200-m25	s200-m25	500	10000	500	10000	235	236	12118
s200-m25	s200-m25	s200-m25	500	10000	500	10000	237	238	12119
s200-m25	s200-m25	s200-m25	500	10000	500	10000	239	240	12120
s200-m25	s200-m25	s200-m25	500	10000	500	10000	241	242	12121
s200-m25	s200-m25	s200-m25	500	10000	500	10000	243	244	12122
s200-m25	s200-m25	s200-m25	500	10000	500	10000	245	246	12123
s200-m25	s200-m25	s200-m25	500	10000	500	10000	247	248	12124
s200-m25	s200-m25	s200-m25	500	10000	500	10000	249	250	12125
s200-m25	s200-m25	s200-m25	500	10000	500	10000	251	252	12126
s200-m25	s200-m25	s200-m25	500	10000	500	10000	253	254	12127
s200-m25	s200-m25	s200-m25	500	10000	500	10000	255	256	12128
s200-m25	s200-m25	s200-m25	500	10000	500	10000	257	258	12129
s200-m25	s200-m25	s200-m25	500	10000	500	10000	259	260	12130
s200-m25	s200-m25	s200-m25	500	10000	500	10000	261	262	12131
s200-m25	s200-m25	s200-m25	500	10000	500	10000	263	264	12132
s200-m25	s200-m25	s200-m25	500	10000	500	10000	265	266	12133
s200-m25	s200-m25	s200-m25	500	10000	500	10000	267	268	12134
s200-m25	s200-m25	s200-m25	500	10000	500	10000	269	270	12135
s200-m25	s200-m25	s200-m25	500	10000	500	10000	271	272	12136
s200-m25	s200-m25	s200-m25	500	10000	500	10000	273	274	12137
s200-m25	s200-m25	s200-m25	500	10000	500	10000	275	276	12138
s200-m25	s200-m25	s200-m25	500	10000	500	10000	277	278	12139
s200-m25	s200-m25	s200-m25	500	10000	500	10000	279	280	12140
s200-m25	s200-m25	s200-m25	500	10000	500	10000	281	282	12141
s200-m25	s200-m25	s200-m25	500	10000	500	10000	283	284	12142
s200-m25	s200-m25	s200-m25	500	10000	500	10000	285	286	12143
s200-m25	s200-m25	s200-m25	500	10000	500	10000	287	288	12144
s200-m25	s200-m25	s200-m25	500	10000	500	10000	289	290	12145
s200-m25	s200-m25	s200-m25	500	10000	500	10000	291	292	12146
s200-m25	s200-m25	s200-m25	500	10000	500	10000	293	294	12147
s200-m25	s200-m25	s200-m25	500	10000	500	10000	295	296	12148
s200-m25	s200-m25	s200-m25	500	10000	500	10000	297	298	12149
s200-m25	s200-m25	s200-m25	500	10000	500	10000	299	300	12150
s200-m25	s200-m25	s200-m25	500	10000	500	10000	301	302	12151
s200-m25	s200-m25	s200-m25	500	10000	500	10000	303	304	12152
s200-m25	s200-m25	s200-m25	500	10000	500	10000	305	306	12153
s200-m25	s200-m25	s200-m25	500	10000	500	10000	307	308	12154
s200-m25	s200-m25	s200-m25	500	10000	500	10000	309	310	12155
s200-m25	s200-m25	s200-m25	500	10000	500	10000	311	312	12156
s200-m25	s200-m25	s200-m25	500	10000	500	10000	313	314	12157
s200-m25	s200-m25	s200-m25	500	10000	500	10000	315	316	12158
s200-m25	s200-m25	s200-m25	500	10000	500	10000	317	318	12159
s200-m25	s200-m25	s200-m25	500	10000	500	10000	319	320	12160
s200-m25	s200-m25	s200-m25	500	10000	500	10000	321	322	12161
s200-m25	s200-m25	s200-m25	500	10000	500	10000	323	324	12162
s200-m25	s200-m25	s200-m25	500	10000	500	10000	325	326	12163
s200-m25	s200-m25	s200-m25	500	10000	500	10000	327	328	12164
s200-m25	s200-m25	s200-m25	500	10000	500	10000	329	330	12165
s200-m25	s200-m25	s200-m25	500	10000	500	10000	331	332	12166
s200-m25	s200-m25	s200-m25	500	10000	500	10000	333	334	12167
s200-m25	s200-m25	s200-m25	500	10000	500	10000	335	336	12168
s200-m25	s200-m25	s200-m25	500	10000	500	10000	337	338	12169
s200-m25	s200-m25	s200-m25	500	10000	500	10000	339	340	12170
s200-m25	s200-m25	s200-m25	500	10000	500	10000	341	342	12171
s200-m25	s200-m25	s200-m25	500	10000	500	10000	343	344	12172
s200-m25	s200-m25	s200-m25	500	10000	500	10000	345	346	12173
s200-m25	s200-m25	s200-m25	500	10000	500	10000	347	348	12174
s200-m25	s200-m25	s200-m25	500	10000	500	10000	349	350	12175
s200-m25	s200-m25	s200-m25	500	10000	500	10000	351	352	12176
s200-m25	s200-m25	s200-m25	500	10000	500	10000	353	354	12177
s200-m25	s200-m25	s200-m25	500	10000	500	10000	355	356	12178
s200-m25	s200-m25	s200-m25	500	10000	500	10000	357	358	12179
s200-m25	s200-m25	s200-m25	500	10000	500	10000	359	360	12180
s200-m25	s200-m25	s200-m25	500	10000	500	10000	361	362	12181
s200-m25	s200-m25	s200-m25	500	10000	500	10000	363	364	12182
s200-m25	s200-m25	s200-m25	500	10000	500	10000	365	366	12183
s200-m25	s200-m25	s200-m25	500	10000	500	10000	367	368	12184
s200-m25	s200-m25	s200-m25	500	10000	500	10000	369	370	12185
s200-m25	s200-m25	s200-m25	500	10000	500	10000	371	372	12186
s200-m25	s200-m25	s200-m25	500	10000	500	10000	373	374	12187
s200-m25	s200-m25	s200-m25	500	10000	500	10000	375	376	12188
s200-m25	s200-m25	s200-m25	500	10000	500	10000	377	378	12189
s200-m25	s200-m25	s200-m25	500	10000	500	10000	379	380	12190
s200-m25	s200-m25	s200-m25	500	10000	500	10000	381	382	12191
s200-m25	s200-m25	s200-m25	500	10000	500	10000	383	384	12192
s200-m25	s200-m25	s200-m25	500	10000	500	10000	385	386	12193
s200-m25	s200-m25	s200-m25	500	10000	500	10000	387	388	12194
s200-m25	s200-m25	s200-m25	500	10000	500	10000	389	390	12195
s200-m25	s200-m25	s200-m25	500	10000	500	10000	391	392	12196
s200-m25	s200-m25	s200-m25	500	10000	500	10000	393	394	12197
s200-m25	s200-m25	s200-m25	500	10000	500	10000	395	396	12198
s200-m25	s200-m25	s200-m25	500	10000	500	10000	397	398	12199
s200-m25	s200-m25	s200-m25	500	10000	500	10000	399	400	12200
s400	s400	s0	1000	10000	1000	10000	1	2	12201
s400	s400	s0	1000	10000	1000	10000	3	4	12202
s400	s400	s0	1000	10000	1000	10000	5	6	12203
s400	s400	s0	1000	10000	1000	10000	7	8	12204
s400	s400	s0	1000	10000	1000	10000	9	10	12205
s400	s400	s0	1000	10000	1000	10000	11	12	12206
s400	s400	s0	1000	10000	1000	10000	13	14	12207
s400	s400	s0	1000	10000	1000	10000	15	16	12208
s400	s400	s0	1000	10000	1000	10000	17	18	12209
s400	s400	s0	1000	10000	1000	10000	19	20	12210
s400	s400	s0	1000	10000	1000	10000	21	22	12211
s400	s400	s0	1000	10000	1000	10000	23	24	12212
s400	s400	s0	1000	10000	1000	10000	25	26	12213
s400	s400	s0	1000	10000	1000	10000	27	28	12214
s400	s400	s0	1000	10000	1000	10000	29	30	12215
s400	s400	s0	1000	10000	1000	10000	31	32	12216
s400	s400	s0	1000	10000	1000	10000	33	34	12217
s400	s400	s0	1000	10000	1000	10000	35	36	12218
s400	s400	s0	1000	10000	1000	10000	37	38	12219
s400	s400	s0	1000	10000	1000	10000	39	40	12220
s400	s400	s0	1000	10000	1000	10000	41	42	12221
s400	s400	s0	1000	10000	1000	10000	43	44	12222
s400	s400	s0	1000	10000	1000	10000	45	46	12223
s400	s400	s0	1000	10000	1000	10000	47	48	12224
s400	s400	s0	1000	10000	1000	10000	49	50	12225
s400	s400	s0	1000	10000	1000	10000	51	52	12226
s400	s400	s0	1000	10000	1000	10000	53	54	12227
s400	s400	s0	1000	10000	1000	10000	55	56	12228
s400	s400	s0	1000	10000	1000	10000	57	58	12229
s400	s400	s0	1000	10000	1000	10000	59	60	12230
s400	s400	s0	1000	10000	1000	10000	61	62	12231
s400	s400	s0	1000	10000	1000	10000	63	64	12232
s400	s400	s0	1000	10000	1000	10000	65	66	12233
s400	s400	s0	1000	10000	1000	10000	67	68	12234
s400	s400	s0	1000	10000	1000	10000	69	70	12235
s400	s400	s0	1000	10000	1000	10000	71	72	12236
s400	s400	s0	1000	10000	1000	10000	73	74	12237
s400	s400	s0	1000	10000	1000	10000	75	76	12238
s400	s400	s0	1000	10000	1000	10000	77	78	12239
s400	s400	s0	1000	10000	1000	10000	79	80	12240
s400	s400	s0	1000	10000	1000	10000	81	82	12241
s400	s400	s0	1000	10000	1000	10000	83	84	12242
s400	s400	s0	1000	10000	1000	10000	85	86	12243
s400	s400	s0	1000	10000	1000	10000	87	88	12244
s400	s400	s0	1000	10000	1000	10000	89	90	12245
s400	s400	s0	1000	10000	1000	10000	91	92	12246
